DRAIN_SQKM,ELEV_MEAN_M_BASIN,ELEV_MAX_M_BASIN,ELEV_MIN_M_BASIN,ELEV_SITE_M,SLOPE_PCT,ASPECT_DEGREES,ASPECT_NORTHNESS,ASPECT_EASTNESS,CLAYAVE,SILTAVE,SANDAVE,KFACT_UP,RFACT,HGA,HGB,HGC,HGD,PERMAVE,BARRENNLCD06,DECIDNLCD06,EVERGRNLCD06,MIXEDFORNLCD06,SHRUBNLCD06,GRASSNLCD06,PASTURENLCD06,CROPSNLCD06,idw_precip,era5temp,date,qobs
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,7.5707,-11.96793316761125,2000-01-14,0.0003
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,-13.834992190903163,2000-01-15,0.0002
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.1154,-5.533596142071815,2000-01-16,0.0002
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.3055,-12.044228751195137,2000-01-17,0.0002
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,-14.20844968153972,2000-01-18,0.0002
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,-11.408165719789793,2000-01-19,0.0002
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.2164,-10.491984189308084,2000-01-20,0.0002
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,3.1641,-8.60930309958377,2000-01-21,0.0002
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,-14.955656545451347,2000-01-22,0.0002
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,-13.747668519805188,2000-01-23,0.0001
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,-5.021164443879059,2000-01-24,0.0001
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,4.1231,-2.764289811647302,2000-01-25,0.0001
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,16.8367,-2.329562348032823,2000-01-26,0.0001
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,-8.951161121969449,2000-01-27,0.0001
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,-13.606955706967824,2000-01-28,0.0001
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,-9.4485799001057,2000-01-29,0.0001
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,-5.686834527264011,2000-01-30,0.0001
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,8.9096,1.385570636501484,2000-01-31,0.0016
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,-1.0335019088682884,2000-02-01,0.004
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,-5.232944333907085,2000-02-02,0.0022
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,-7.12900126280266,2000-02-03,0.0008
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.7318,-3.044116428085204,2000-02-04,0.0007
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.3433,-2.977135707833156,2000-02-05,0.0006
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,-2.244434141998056,2000-02-06,0.0006
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,0.1142060066607655,2000-02-07,0.0006
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,-5.552796943462681,2000-02-08,0.0005
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,-0.9111396306055326,2000-02-09,0.0005
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,2.3292018255481253,2000-02-10,0.0025
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.3681,2.208730439160547,2000-02-11,0.0096
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.2865,-2.119609897132591,2000-02-12,0.0132
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,-3.2914933094560297,2000-02-13,0.0067
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,19.5716,4.28020883377144,2000-02-14,0.0228
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,15.3791,2.722672312743555,2000-02-15,0.0978
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.1269,1.3953423596151993,2000-02-16,0.1448
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.1567,-0.7586753689327566,2000-02-17,0.0752
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,2.02,-3.931833056042308,2000-02-18,0.0329
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,17.7385,-1.6906947051883776,2000-02-19,0.027
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,2.3691,-1.1289602221947348,2000-02-20,0.025
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,-1.902398451919339,2000-02-21,0.0236
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,-2.506950848920326,2000-02-22,0.0222
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,3.8063183344050913,2000-02-23,0.0879
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0433,9.34092078161268,2000-02-24,0.2281
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,2.2891,5.101274695763266,2000-02-25,0.221
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,13.0404,2.948767142605675,2000-02-26,0.26
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,2.3477,7.560423996448776,2000-02-27,0.4044
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,2.2503,9.443523874306608,2000-02-28,0.3211
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,3.4024,4.765216254498228,2000-02-29,0.2709
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,4.690989230482558,2000-03-01,0.2659
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.3825,4.952122667509514,2000-03-02,0.1836
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,2.8802127942157085,2000-03-03,0.1435
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,3.9176905968024585,2000-03-04,0.1264
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,5.459896934036294,2000-03-05,0.1147
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,4.945739321111887,2000-03-06,0.1077
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,5.451508480817893,2000-03-07,0.1015
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,8.310295875755116,2000-03-08,0.0958
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.1154,10.252952502408505,2000-03-09,0.0916
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.406,8.847207643930005,2000-03-10,0.0928
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,3.3041,2.312361466363882,2000-03-11,0.1275
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,32.1643,4.486392191470713,2000-03-12,0.528
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,4.0121,1.6170335688013893,2000-03-13,1.1439
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,2.927028231314978,2000-03-14,0.8357
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,7.512326813850166,2000-03-15,0.393
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.7647,12.538875802441964,2000-03-16,0.2825
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,28.4892,2.5611850703774053,2000-03-17,0.9662
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,6.4565,-3.802579809401891,2000-03-18,2.0088
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,-0.9143249585296188,2000-03-19,1.164
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,1.9785746334590044,2000-03-20,0.7625
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,3.3341156781221457,2000-03-21,1.0241
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,5.062974617377336,2000-03-22,0.7325
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,5.9165409766342805,2000-03-23,0.5145
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,9.97113346969934,2000-03-24,0.4685
173.1357,194.0644,455.0,75.0,77.0,5.7849,97.8727,-0.137,0.9906,5.2953,42.2109,52.4938,0.1999,115.0565,16.8297,22.0323,43.7045,7.2287,5.1708,0.3374,48.0442,23.5111,5.3479,1.0407,0.2266,5.7893,0.2526,0.0,7.753853351902194,2000-03-25,0.4403
