DRAIN_SQKM,ELEV_MEAN_M_BASIN,ELEV_MAX_M_BASIN,ELEV_MIN_M_BASIN,ELEV_SITE_M,SLOPE_PCT,ASPECT_DEGREES,ASPECT_NORTHNESS,ASPECT_EASTNESS,CLAYAVE,SILTAVE,SANDAVE,KFACT_UP,RFACT,HGA,HGB,HGC,HGD,PERMAVE,BARRENNLCD06,DECIDNLCD06,EVERGRNLCD06,MIXEDFORNLCD06,SHRUBNLCD06,GRASSNLCD06,PASTURENLCD06,CROPSNLCD06,idw_precip,era5temp,date,qobs
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.2822,-10.376576332170316,2000-01-20,0.001
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,3.2821,-8.388601753258456,2000-01-21,0.0009
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,-14.8465432008648,2000-01-22,0.0008
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,-13.885310219664008,2000-01-23,0.0008
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,-4.989184259143372,2000-01-24,0.0007
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,4.36,-2.123125179343674,2000-01-25,0.0006
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,16.2763,-1.914365640096264,2000-01-26,0.0006
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0156,-8.74000306886694,2000-01-27,0.0005
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,-13.487182300802658,2000-01-28,0.0005
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,-9.503872624269889,2000-01-29,0.0004
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,-6.132019003665107,2000-01-30,0.0004
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,8.5059,1.555357498239573,2000-01-31,0.0042
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,-0.6371125952882721,2000-02-01,0.011
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,-4.745221135587656,2000-02-02,0.0075
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,-6.755937179200544,2000-02-03,0.0037
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.4319,-2.620112478796784,2000-02-04,0.003
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.2539,-2.414652482419058,2000-02-05,0.0027
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,-1.9153301218581191,2000-02-06,0.0024
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,0.4926001210521917,2000-02-07,0.0028
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,-5.20728404282147,2000-02-08,0.0035
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,-0.5931271507271276,2000-02-09,0.0028
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,2.335978578980189,2000-02-10,0.0049
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.4161,2.420218446550109,2000-02-11,0.0133
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.4319,-2.066906045066048,2000-02-12,0.0173
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,-2.9561582295124254,2000-02-13,0.011
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,20.2056,4.453752098160976,2000-02-14,0.0324
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,12.2105,2.721136756254282,2000-02-15,0.1195
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0941,1.399466788202119,2000-02-16,0.1822
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.4215,-0.5974926997545822,2000-02-17,0.1393
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,2.6341,-3.675585480572181,2000-02-18,0.0857
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,17.286,-1.3280876343728778,2000-02-19,0.1337
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,1.9756,-1.0242504982841183,2000-02-20,0.2601
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,-1.914441783393272,2000-02-21,0.2116
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,-2.995397408561189,2000-02-22,0.1284
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,3.901763957182027,2000-02-23,0.1429
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0564,9.20806341891472,2000-02-24,0.2062
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,2.9669,5.195438573040804,2000-02-25,0.1801
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,13.3751,3.1801539316085154,2000-02-26,0.2597
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,1.8517,7.827306252398444,2000-02-27,0.4077
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,1.7727,9.53926137972195,2000-02-28,0.3389
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,4.5982,4.857743050890463,2000-02-29,0.2914
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,4.796143123625654,2000-03-01,0.3091
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.348,5.09749291201274,2000-03-02,0.2418
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,3.130077023288095,2000-03-03,0.1909
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,4.063416176691703,2000-03-04,0.1673
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,5.525189811205109,2000-03-05,0.1489
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,5.057416156697059,2000-03-06,0.135
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,5.5026767763951625,2000-03-07,0.1226
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,8.251170605642415,2000-03-08,0.1114
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.1505,10.16000691788281,2000-03-09,0.1025
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.4215,8.76480790603739,2000-03-10,0.099
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,4.3086,2.454482930195581,2000-03-11,0.1309
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,29.331,4.933074152712607,2000-03-12,0.4367
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,6.1374,1.7999805303691687,2000-03-13,0.9283
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,3.0086538456881726,2000-03-14,0.8031
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,7.62311531097049,2000-03-15,0.4664
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.9972,12.672888005144271,2000-03-16,0.3464
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,26.1005,2.627302833263684,2000-03-17,0.6965
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,7.0494,-3.494389814835188,2000-03-18,1.3001
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,-0.6992962878300659,2000-03-19,0.9297
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,2.1735903075997385,2000-03-20,0.6324
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0259,3.610718894987542,2000-03-21,0.745
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0519,5.171453434488967,2000-03-22,0.717
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,5.876337315823662,2000-03-23,0.5528
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,9.773782734450949,2000-03-24,0.4521
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,7.75060457123061,2000-03-25,0.4043
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.072,11.71718810352479,2000-03-26,0.368
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,0.0,9.216667611474575,2000-03-27,0.3367
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,27.2001,10.81732661969778,2000-03-28,0.78
84.8778,64.1162,143.0,17.0,17.0,2.6961,38.4604,0.783,0.622,3.926,33.9598,62.1141,0.206,140.8319,33.4773,19.4711,19.9395,24.0361,8.5795,0.0329,22.5818,9.798,2.8087,0.5524,0.2004,2.2435,0.228,20.8266,9.517966637663676,2000-03-29,2.0683
