DRAIN_SQKM,ELEV_MEAN_M_BASIN,ELEV_MAX_M_BASIN,ELEV_MIN_M_BASIN,ELEV_SITE_M,SLOPE_PCT,ASPECT_DEGREES,ASPECT_NORTHNESS,ASPECT_EASTNESS,CLAYAVE,SILTAVE,SANDAVE,KFACT_UP,RFACT,HGA,HGB,HGC,HGD,PERMAVE,BARRENNLCD06,DECIDNLCD06,EVERGRNLCD06,MIXEDFORNLCD06,SHRUBNLCD06,GRASSNLCD06,PASTURENLCD06,CROPSNLCD06,idw_precip,era5temp,date,qobs
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,1.0607,-2.1586587179389767,2000-01-26,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,-9.055870845880122,2000-01-27,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,-13.734521110524952,2000-01-28,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,-9.438719343145465,2000-01-29,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,-4.6228080951268,2000-01-30,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,8.5605,1.1572295793782246,2000-01-31,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,-1.1020435667088009,2000-02-01,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.2505,-6.3661342608101,2000-02-02,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,-8.265909520708703,2000-02-03,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.5301,-5.156166509442244,2000-02-04,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,-5.178704925351269,2000-02-05,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.2796,-3.807313384364704,2000-02-06,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.1503,-1.1272723791114458,2000-02-07,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,-8.185502199087352,2000-02-08,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,-2.0203824906051864,2000-02-09,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,1.1227112847428202,2000-02-10,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,2.7874,1.294998184732037,2000-02-11,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.1225,-4.567832634700096,2000-02-12,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,-6.741114617386472,2000-02-13,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,37.3464,2.7332943026736416,2000-02-14,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.9321,1.0129634126813585,2000-02-15,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.2573,0.3172674891833935,2000-02-16,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,-2.647397160218248,2000-02-17,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,11.6713,-6.775632912021933,2000-02-18,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,9.3202,-2.6739457897687657,2000-02-19,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,1.0391,-1.3237728475434665,2000-02-20,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.2505,-2.008757947264769,2000-02-21,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,-2.692829327422203,2000-02-22,0.0
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,3.1532499666720355,2000-02-23,0.0001
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,2.2596,7.596972779003977,2000-02-24,0.0003
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,23.0904,3.799249698334563,2000-02-25,0.0008
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,3.2602,2.473544135542,2000-02-26,0.0012
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,5.918266891366159,2000-02-27,0.0009
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,7.3892,8.091193538666573,2000-02-28,0.0012
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.1905,3.713055486141968,2000-02-29,0.0013
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,3.158529235263416,2000-03-01,0.0009
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.5848,4.065954286591307,2000-03-02,0.0007
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,2.8983729705477685,2000-03-03,0.0006
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,3.2642668936833843,2000-03-04,0.0005
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,4.408599123045974,2000-03-05,0.0004
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,4.272861005611901,2000-03-06,0.0004
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,4.764340606582834,2000-03-07,0.0003
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,6.329034597527766,2000-03-08,0.0003
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,1.11,8.676786254717058,2000-03-09,0.0003
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,1.3324,6.879043012785019,2000-03-10,0.0005
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,22.6295,1.807544097870164,2000-03-11,0.0026
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,14.2393,1.83312824565877,2000-03-12,0.0064
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.5993,0.5384891480381384,2000-03-13,0.0063
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,2.40262934494541,2000-03-14,0.0042
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,6.777112519214484,2000-03-15,0.003
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,3.9795,11.60307468243576,2000-03-16,0.0038
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,19.8228,1.1569250061903062,2000-03-17,0.0117
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.1361,-3.969092509369318,2000-03-18,0.0126
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,-1.140521312787655,2000-03-19,0.0081
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,1.6342927161190914,2000-03-20,0.0061
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,2.9578155043979564,2000-03-21,0.0049
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,4.540174740244481,2000-03-22,0.0041
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,5.009166687504489,2000-03-23,0.0035
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,8.090330581300691,2000-03-24,0.003
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0869,6.524012200019968,2000-03-25,0.0026
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0544,10.4461534279709,2000-03-26,0.0023
115.1919,274.4814,472.0,165.0,187.0,5.2796,79.73,0.1783,0.984,5.8048,44.6096,49.5856,0.2066,136.2193,10.7514,8.9373,54.7153,16.0213,3.7909,0.8516,45.5712,9.1186,6.2317,0.5805,0.232,6.9544,0.2235,0.0,8.559322528560642,2000-03-27,0.002
